player_name,team_name,appearances,minutesPlayed,goals,expectedGoals,shotsOnTarget,totalShots,bigChancesMissed,bigChancesCreated,goalConversionPercentage,headedGoals,shotsFromInsideTheBox,assists,expectedAssists,keyPasses,totalPasses,accuratePasses,accuratePassesPercentage,accurateLongBalls,accurateLongBallsPercentage,accurateCrosses,accurateCrossesPercentage,totalCross,accurateFinalThirdPasses,passToAssist,successfulDribbles,successfulDribblesPercentage,totalContest,touches,dispossessed,possessionLost,possessionWonAttThird,wasFouled,ballRecovery,offsides,tackles,tacklesWon,interceptions,blockedShots,clearances,outfielderBlocks,errorLeadToGoal,errorLeadToShot,groundDuelsWon,groundDuelsWonPercentage,aerialDuelsWon,aerialDuelsWonPercentage,dribbledPast,duelLost,fouls,yellowCards,redCards,penaltyConceded,penaltyWon,saves,goalsPrevented,cleanSheet,goalsConceded,penaltySave,penaltyFaced,highClaims,runsOut,successfulRunsOut,punches,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,crossesNotClaimed,penaltiesTaken,penaltyGoals,rating,league,accumulation,season,master_id,player_name_us,player_name_tm,player_id_tm,goals_p90,expectedGoals_p90,shotsOnTarget_p90,totalShots_p90,bigChancesMissed_p90,bigChancesCreated_p90,goalConversionPercentage_p90,headedGoals_p90,shotsFromInsideTheBox_p90,assists_p90,expectedAssists_p90,keyPasses_p90,totalPasses_p90,accuratePasses_p90,accuratePassesPercentage_p90,accurateLongBalls_p90,accurateLongBallsPercentage_p90,accurateCrosses_p90,accurateCrossesPercentage_p90,totalCross_p90,accurateFinalThirdPasses_p90,passToAssist_p90,successfulDribbles_p90,successfulDribblesPercentage_p90,totalContest_p90,touches_p90,dispossessed_p90,possessionLost_p90,possessionWonAttThird_p90,wasFouled_p90,ballRecovery_p90,offsides_p90,tackles_p90,tacklesWon_p90,interceptions_p90,blockedShots_p90,clearances_p90,outfielderBlocks_p90,errorLeadToGoal_p90,errorLeadToShot_p90,groundDuelsWon_p90,groundDuelsWonPercentage_p90,aerialDuelsWon_p90,aerialDuelsWonPercentage_p90,dribbledPast_p90,duelLost_p90,fouls_p90,yellowCards_p90,redCards_p90,penaltyConceded_p90,penaltyWon_p90,saves_p90,goalsPrevented_p90,cleanSheet_p90,goalsConceded_p90,penaltySave_p90,penaltyFaced_p90,highClaims_p90,runsOut_p90,successfulRunsOut_p90,punches_p90,savedShotsFromInsideTheBox_p90,savedShotsFromOutsideTheBox_p90,crossesNotClaimed_p90,penaltiesTaken_p90,penaltyGoals_p90,rating_p90,accumulation_p90,shots_us,xGChain_us,xGBuildup_us,xA_us,ppda,oppda,deep,odc,xg,xg_against,np_xg,xp,position_tm,age_tm,height,nationality,market_value,contract_expires,date_of_birth,joined,signed_from,postes_list
Virgil van Dijk,Liverpool FC,38,3420,6,3.77,14,30,8,0,20.0,5,27,0,1.35,12,2792,2485,89.0,137,45.97,0,0.0,1,410,0,2,100.0,2,3261,1,327,3,18,87,1,22,13,28,4,275,26.0,2,2,42,70.0,174,74.36,2,78,19,4,0,1,0,0,,10,53,0,0,0,0,0,0,0,0,0,0,0,7.26,England Premier League,total,25/26,457c9badd46c,Virgil van Dijk,Virgil van Dijk,139208.0,0.16,0.1,0.37,0.79,0.21,0.0,20.0,0.13,0.71,0.0,0.04,0.32,73.47,65.39,89.0,3.61,45.97,0.0,0.0,0.03,10.79,0.0,0.05,100.0,0.05,85.82,0.03,8.61,0.08,0.47,2.29,0.03,0.58,0.34,0.74,0.11,7.24,0.68,0.05,0.05,1.11,70.0,4.58,74.36,0.05,2.05,0.5,0.11,0.0,0.03,0.0,0.0,,0.26,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26,per90,30.0,12.485559825785458,11.383180485107005,0.3285368140786886,,,,,,,,,Centre-Back,34.0,1.95,Netherlands,€18.00m,"Jun 30, 2027","Jul 8, 1991","Jan 1, 2018",,"[""CB""]"
Marcos Senesi,Bournemouth,37,3290,0,1.52,5,17,2,7,0.0,0,10,5,4.67,24,2319,1801,77.66,182,38.16,8,30.77,26,330,0,6,66.67,9,2990,14,600,2,37,154,1,62,35,56,4,253,47.0,0,2,104,57.14,92,47.92,29,178,34,8,0,0,1,0,,10,53,0,0,0,0,0,0,0,0,0,0,0,7.24,England Premier League,total,25/26,d2e4c24b32ae,Marcos Senesi,Marcos Senesi,469781.0,0.0,0.04,0.14,0.47,0.05,0.19,0.0,0.0,0.27,0.14,0.13,0.66,63.44,49.27,77.66,4.98,38.16,0.22,30.77,0.71,9.03,0.0,0.16,66.67,0.25,81.79,0.38,16.41,0.05,1.01,4.21,0.03,1.7,0.96,1.53,0.11,6.92,1.29,0.0,0.05,2.84,57.14,2.52,47.92,0.79,4.87,0.93,0.22,0.0,0.0,0.03,0.0,,0.27,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,per90,16.0,14.265297041274607,10.905751962214708,4.026684596203268,10.676201343001743,10.939113123703574,275.0,274.0,66.834552,56.769789,62.267542,60.3276,Centre-Back,29.0,1.84,Argentina,€22.00m,"Jun 30, 2026","May 10, 1997","Aug 8, 2022",,"[""CB""]"
Jan Paul van Hecke,Brighton & Hove Albion,36,3211,3,3.3,10,23,3,2,13.04,1,18,3,1.62,13,2521,2198,87.19,133,47.16,10,43.48,23,333,0,3,60.0,5,3041,6,366,3,43,113,4,53,30,47,7,189,28.0,4,0,95,64.19,114,58.76,21,133,27,9,0,1,0,0,,9,44,0,0,0,0,0,0,0,0,0,0,0,7.24,England Premier League,total,25/26,0c413f9e9e05,Jan Paul van Hecke,Jan Paul van Hecke,576314.0,0.08,0.09,0.28,0.64,0.08,0.06,13.04,0.03,0.5,0.08,0.05,0.36,70.66,61.61,87.19,3.73,47.16,0.28,43.48,0.64,9.33,0.0,0.08,60.0,0.14,85.24,0.17,10.26,0.08,1.21,3.17,0.11,1.49,0.84,1.32,0.2,5.3,0.78,0.11,0.0,2.66,64.19,3.2,58.76,0.59,3.73,0.76,0.25,0.0,0.03,0.0,0.0,,0.25,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,per90,23.0,14.122217744588852,13.213500533252954,1.0255657620728016,,,,,,,,,Centre-Back,25.0,1.89,Netherlands,€35.00m,"Jun 30, 2027","Jun 8, 2000","Sep 10, 2020",,"[""CB""]"
Bukayo Saka,Arsenal,31,2225,7,7.55,27,71,8,12,9.86,1,52,5,7.16,63,773,593,76.71,14,35.9,40,32.79,122,341,2,50,49.5,101,1382,32,407,27,54,117,14,41,21,16,24,11,1.0,0,1,145,52.73,22,42.31,16,160,33,2,0,0,0,0,,8,16,0,0,0,0,0,0,0,0,0,1,1,7.24,England Premier League,total,25/26,c4d437c8157b,Bukayo Saka,Bukayo Saka,433177.0,0.28,0.31,1.09,2.87,0.32,0.49,9.86,0.04,2.1,0.2,0.29,2.55,31.27,23.99,76.71,0.57,35.9,1.62,32.79,4.93,13.79,0.08,2.02,49.5,4.09,55.9,1.29,16.46,1.09,2.18,4.73,0.57,1.66,0.85,0.65,0.97,0.44,0.04,0.0,0.04,5.87,52.73,0.89,42.31,0.65,6.47,1.33,0.08,0.0,0.0,0.0,0.0,,0.32,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,7.24,per90,71.0,19.112561374902725,8.03783930838108,8.552797641605139,10.32583157115106,15.205794222229812,349.0,142.0,77.486613,33.1338052,74.441933,79.8749,Right Winger,24.0,1.78,England,€120.00m,"Jun 30, 2030","Sep 5, 2001","Jul 1, 2019",,"[""W""]"
Jack Grealish,Everton,20,1631,2,2.15,8,26,4,5,7.69,0,19,6,3.57,40,573,482,84.12,18,56.25,10,25.64,39,238,2,23,40.35,57,932,30,227,16,58,87,0,21,15,12,12,11,6.0,0,2,102,54.55,4,17.39,10,104,13,3,1,0,0,0,,5,23,0,0,0,0,0,0,0,0,0,0,0,7.23,England Premier League,total,25/26,945d38b04e7f,Jack Grealish,Jack Grealish,203460.0,0.11,0.12,0.44,1.43,0.22,0.28,7.69,0.0,1.05,0.33,0.2,2.21,31.62,26.6,84.12,0.99,56.25,0.55,25.64,2.15,13.13,0.11,1.27,40.35,3.15,51.43,1.66,12.53,0.88,3.2,4.8,0.0,1.16,0.83,0.66,0.66,0.61,0.33,0.0,0.11,5.63,54.55,0.22,17.39,0.55,5.74,0.72,0.17,0.06,0.0,0.0,0.0,,0.28,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23,per90,26.0,9.290637398138642,3.2924681939184666,4.558330744504929,14.56928803397943,9.852635150534786,211.0,286.0,49.870275,59.994855,48.347935,46.1733,Left Winger,30.0,1.8,England,€25.00m,"Jun 30, 2026","Sep 10, 1995","Aug 12, 2025",,"[""W""]"
James Garner,Everton,38,3414,2,2.03,14,45,0,12,4.44,0,14,7,5.95,56,1793,1564,87.23,60,45.8,53,25.6,207,490,0,18,52.94,34,2654,15,479,15,42,184,0,120,71,59,11,85,10.0,0,1,179,60.88,30,63.83,46,132,39,12,0,0,0,0,,11,50,0,0,0,0,0,0,0,0,0,0,0,7.23,England Premier League,total,25/26,0d77bffaea9c,James Garner,James Garner,505219.0,0.05,0.05,0.37,1.19,0.0,0.32,4.44,0.0,0.37,0.18,0.16,1.48,47.27,41.23,87.23,1.58,45.8,1.4,25.6,5.46,12.92,0.0,0.47,52.94,0.9,69.96,0.4,12.63,0.4,1.11,4.85,0.0,3.16,1.87,1.56,0.29,2.24,0.26,0.0,0.03,4.72,60.88,0.79,63.83,1.21,3.48,1.03,0.32,0.0,0.0,0.0,0.0,,0.29,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23,per90,45.0,11.283361876383424,8.333431598730385,6.066574491560459,14.56928803397943,9.852635150534786,211.0,286.0,49.870275,59.994855,48.347935,46.1733,Defensive Midfield,25.0,1.82,England,€35.00m,"Jun 30, 2030","Mar 13, 2001","Sep 1, 2022",,"[""DM""]"
Casemiro,Manchester United,34,2593,9,5.52,18,52,6,4,17.31,8,31,2,3.12,36,1600,1301,81.31,86,54.09,4,23.53,17,306,0,6,37.5,16,2128,13,369,9,36,138,5,90,45,31,16,73,27.0,0,5,131,53.25,57,51.35,50,169,46,9,1,0,0,0,,2,31,0,0,0,0,0,0,0,0,0,0,0,7.22,England Premier League,total,25/26,75a355b629af,Casemiro,Casemiro,16306.0,0.31,0.19,0.62,1.8,0.21,0.14,17.31,0.28,1.08,0.07,0.11,1.25,55.53,45.16,81.31,2.98,54.09,0.14,23.53,0.59,10.62,0.0,0.21,37.5,0.56,73.86,0.45,12.81,0.31,1.25,4.79,0.17,3.12,1.56,1.08,0.56,2.53,0.94,0.0,0.17,4.55,53.25,1.98,51.35,1.74,5.87,1.6,0.31,0.03,0.0,0.0,0.0,,0.07,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,per90,52.0,16.168739575892687,11.8755685351789,3.177681438624859,11.43210841499807,12.13887487890089,285.0,266.0,72.18836999999999,50.281424,67.621346,64.446,Defensive Midfield,34.0,1.85,Brazil,€8.00m,"Jun 30, 2026","Feb 23, 1992","Aug 22, 2022",,"[""DM""]"
Rayan Cherki,Manchester City,33,1794,4,4.13,13,55,2,19,7.27,0,39,12,8.65,61,1277,1104,86.45,31,48.44,24,30.0,80,480,1,51,48.11,106,1758,34,374,16,34,91,1,26,18,7,23,7,1.0,0,1,111,47.03,1,12.5,19,132,17,1,0,0,0,0,,3,18,0,0,0,0,0,0,0,0,0,0,0,7.21,England Premier League,total,25/26,aeb3378a6b23,Rayan,Rayan Cherki,607223.0,0.2,0.21,0.65,2.76,0.1,0.95,7.27,0.0,1.96,0.6,0.43,3.06,64.06,55.38,86.45,1.56,48.44,1.2,30.0,4.01,24.08,0.05,2.56,48.11,5.32,88.19,1.71,18.76,0.8,1.71,4.57,0.05,1.3,0.9,0.35,1.15,0.35,0.05,0.0,0.05,5.57,47.03,0.05,12.5,0.95,6.62,0.85,0.05,0.0,0.0,0.0,0.0,,0.15,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.21,per90,28.0,6.337880494073033,2.8229257110506296,2.7789037879556417,11.547096602026013,14.782723561610322,409.0,162.0,79.359555,46.492602,76.314868,73.9454,Attacking Midfield,22.0,1.77,France,€65.00m,"Jun 30, 2030","Aug 17, 2003","Jun 10, 2025",,"[""AM""]"
Youri Tielemans,Aston Villa,25,1862,0,1.17,7,24,2,5,0.0,0,8,4,3.33,32,1129,959,84.94,60,63.16,14,30.43,46,281,0,9,52.94,17,1484,13,255,9,41,94,1,58,36,18,7,19,14.0,0,1,107,61.14,22,56.41,23,85,25,0,0,0,0,0,,2,27,0,0,0,0,0,0,0,0,0,0,0,7.2,England Premier League,total,25/26,5af925d3891b,Youri Tielemans,Youri Tielemans,249565.0,0.0,0.06,0.34,1.16,0.1,0.24,0.0,0.0,0.39,0.19,0.16,1.55,54.57,46.35,84.94,2.9,63.16,0.68,30.43,2.22,13.58,0.0,0.44,52.94,0.82,71.73,0.63,12.33,0.44,1.98,4.54,0.05,2.8,1.74,0.87,0.34,0.92,0.68,0.0,0.05,5.17,61.14,1.06,56.41,1.11,4.11,1.21,0.0,0.0,0.0,0.0,0.0,,0.1,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,per90,24.0,9.826997235417366,7.487443540245295,2.9822675781324506,13.049546844228033,10.937199100799749,293.0,217.0,56.203311,56.682839,56.203311,51.0701,Central Midfield,29.0,1.77,Belgium,€35.00m,"Jun 30, 2028","May 7, 1997","Jul 1, 2023",,"[""CM""]"
Mateus Fernandes,West Ham United,36,3024,3,2.0,8,28,1,3,10.71,1,8,4,2.97,37,1562,1366,87.45,110,61.45,12,23.08,52,346,0,28,58.33,48,2120,32,333,17,49,182,0,103,67,35,11,36,12.0,0,4,180,56.25,19,48.72,41,160,49,7,0,0,0,0,,5,50,0,0,0,0,0,0,0,0,0,0,0,7.19,England Premier League,total,25/26,f865410be136,Mateus Fernandes,Mateus Fernandes,880245.0,0.09,0.06,0.24,0.83,0.03,0.09,10.71,0.03,0.24,0.12,0.09,1.1,46.49,40.65,87.45,3.27,61.45,0.36,23.08,1.55,10.3,0.0,0.83,58.33,1.43,63.1,0.95,9.91,0.51,1.46,5.42,0.0,3.07,1.99,1.04,0.33,1.07,0.36,0.0,0.12,5.36,56.25,0.57,48.72,1.22,4.76,1.46,0.21,0.0,0.0,0.0,0.0,,0.15,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19,per90,28.0,10.3192302826792,6.989333409816027,3.336049569770694,,,,,,,,,Central Midfield,21.0,1.8,Portugal,€35.00m,"Jun 30, 2030","Jul 10, 2004","Aug 29, 2025",,"[""CM""]"
Reece James,Chelsea,29,1961,2,1.04,7,22,0,8,9.09,0,4,4,3.19,27,1324,1178,88.97,57,55.34,30,23.81,126,301,0,11,50.0,22,1845,13,298,7,22,102,1,48,33,33,9,41,6.0,1,3,81,57.04,31,65.96,10,77,27,4,0,0,0,0,,4,20,0,0,0,0,0,0,0,0,0,0,0,7.18,England Premier League,total,25/26,db65798f6357,Reece James,Reece James,472423.0,0.09,0.05,0.32,1.01,0.0,0.37,9.09,0.0,0.18,0.18,0.15,1.24,60.76,54.06,88.97,2.62,55.34,1.38,23.81,5.78,13.81,0.0,0.5,50.0,1.01,84.68,0.6,13.68,0.32,1.01,4.68,0.05,2.2,1.51,1.51,0.41,1.88,0.28,0.05,0.14,3.72,57.04,1.42,65.96,0.46,3.53,1.24,0.18,0.0,0.0,0.0,0.0,,0.18,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18,per90,22.0,11.531630601733925,9.75475050136447,3.9933422207832336,10.61801947096298,17.233086503424232,273.0,252.0,72.21246,58.117463,66.123101,58.8512,Right-Back,26.0,1.8,England,€60.00m,"Jun 30, 2032","Dec 8, 1999","Jul 1, 2019",,"[""FB""]"
Rúben Dias,Manchester City,26,2149,2,0.56,4,10,1,0,20.0,0,6,0,0.64,7,1752,1629,92.98,53,51.96,3,33.33,9,237,0,3,50.0,6,2012,3,139,2,9,73,0,13,6,23,3,117,17.0,0,2,24,51.06,58,65.17,2,54,15,3,0,0,0,0,,11,22,0,0,0,0,0,0,0,0,0,0,0,7.18,England Premier League,total,25/26,8bed8331fdaa,Rúben Dias,Rúben Dias,258004.0,0.08,0.02,0.17,0.42,0.04,0.0,20.0,0.0,0.25,0.0,0.03,0.29,73.37,68.22,92.98,2.22,51.96,0.13,33.33,0.38,9.93,0.0,0.13,50.0,0.25,84.26,0.13,5.82,0.08,0.38,3.06,0.0,0.54,0.25,0.96,0.13,4.9,0.71,0.0,0.08,1.01,51.06,2.43,65.17,0.08,2.26,0.63,0.13,0.0,0.0,0.0,0.0,,0.46,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18,per90,10.0,14.6865739133209,14.24906044639647,0.4225503513589501,11.547096602026013,14.782723561610322,409.0,162.0,79.359555,46.492602,76.314868,73.9454,Centre-Back,29.0,1.87,Portugal,€60.00m,"Jun 30, 2029","May 14, 1997","Sep 29, 2020",,"[""CB""]"
Dominik Szoboszlai,Liverpool FC,36,3233,6,4.85,23,71,4,14,8.45,0,19,7,6.81,78,2187,1919,87.75,130,62.2,68,33.17,205,660,0,26,52.0,50,2996,27,519,20,30,187,2,56,32,30,24,58,8.0,2,5,112,46.09,19,44.19,39,155,41,8,1,0,0,0,,8,52,0,0,0,0,0,0,0,0,0,1,0,7.18,England Premier League,total,25/26,d137a7c2e9c1,Dominik Szoboszlai,Dominik Szoboszlai,451276.0,0.17,0.14,0.64,1.98,0.11,0.39,8.45,0.0,0.53,0.19,0.19,2.17,60.88,53.42,87.75,3.62,62.2,1.89,33.17,5.71,18.37,0.0,0.72,52.0,1.39,83.4,0.75,14.45,0.56,0.84,5.21,0.06,1.56,0.89,0.84,0.67,1.61,0.22,0.06,0.14,3.12,46.09,0.53,44.19,1.09,4.31,1.14,0.22,0.03,0.0,0.0,0.0,,0.22,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,7.18,per90,70.0,21.543240651488304,15.061629813164473,8.835168853402138,,,,,,,,,Attacking Midfield,25.0,1.87,Hungary,€100.00m,"Jun 30, 2028","Oct 25, 2000","Jul 2, 2023",,"[""AM""]"
Kiernan Dewsbury-Hall,Everton,31,2635,8,4.31,15,39,3,10,20.51,0,26,4,5.38,37,1026,846,82.46,23,34.33,21,18.75,112,368,0,27,54.0,50,1580,49,398,21,48,134,2,52,25,12,11,28,4.0,0,1,126,51.43,21,45.65,19,144,32,6,0,1,0,0,,5,39,0,0,0,0,0,0,0,0,0,0,0,7.16,England Premier League,total,25/26,bf19a9629237,Kiernan Dewsbury-Hall,Kiernan Dewsbury-Hall,475188.0,0.27,0.15,0.51,1.33,0.1,0.34,20.51,0.0,0.89,0.14,0.18,1.26,35.04,28.9,82.46,0.79,34.33,0.72,18.75,3.83,12.57,0.0,0.92,54.0,1.71,53.97,1.67,13.59,0.72,1.64,4.58,0.07,1.78,0.85,0.41,0.38,0.96,0.14,0.0,0.03,4.3,51.43,0.72,45.65,0.65,4.92,1.09,0.2,0.0,0.03,0.0,0.0,,0.17,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16,per90,39.0,14.27813035994768,8.12063055485487,6.574528481811285,14.56928803397943,9.852635150534786,211.0,286.0,49.870275,59.994855,48.347935,46.1733,Central Midfield,27.0,1.76,England,€32.00m,"Jun 30, 2030","Sep 6, 1998","Aug 6, 2025",,"[""CM""]"
Moisés Caicedo,Chelsea,33,2802,3,1.44,7,27,1,4,11.11,0,7,1,2.38,19,2053,1883,91.72,65,64.36,2,28.57,7,394,1,15,53.57,28,2496,19,239,8,55,177,0,87,46,59,13,28,15.0,1,3,157,59.25,15,34.09,24,137,54,11,1,1,0,0,,5,46,0,0,0,0,0,0,0,0,0,0,0,7.15,England Premier League,total,25/26,af80d81bd080,Moisés Caicedo,Moisés Caicedo,687626.0,0.1,0.05,0.22,0.87,0.03,0.13,11.11,0.0,0.22,0.03,0.08,0.61,65.94,60.48,91.72,2.09,64.36,0.06,28.57,0.22,12.66,0.03,0.48,53.57,0.9,80.17,0.61,7.68,0.26,1.77,5.69,0.0,2.79,1.48,1.9,0.42,0.9,0.48,0.03,0.1,5.04,59.25,0.48,34.09,0.77,4.4,1.73,0.35,0.03,0.03,0.0,0.0,,0.16,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,per90,27.0,17.209235347807407,15.360051840543749,2.626823216676712,10.61801947096298,17.233086503424232,273.0,252.0,72.21246,58.117463,66.123101,58.8512,Defensive Midfield,24.0,1.78,Ecuador,€110.00m,"Jun 30, 2033","Nov 2, 2001","Aug 14, 2023",,"[""DM""]"
Enzo Fernández,Chelsea,36,3121,10,11.29,31,72,9,11,13.89,1,41,4,7.25,69,2040,1755,86.03,95,60.13,16,17.98,89,574,1,13,27.08,48,2608,41,497,15,45,140,1,53,22,21,20,28,2.0,0,0,111,43.02,26,50.0,36,173,36,10,0,0,0,0,,5,46,0,0,0,0,0,0,0,0,0,2,2,7.15,England Premier League,total,25/26,359a0a6b7b39,Enzo Fernández,Enzo Fernández,648195.0,0.29,0.33,0.89,2.08,0.26,0.32,13.89,0.03,1.18,0.12,0.21,1.99,58.83,50.61,86.03,2.74,60.13,0.46,17.98,2.57,16.55,0.03,0.37,27.08,1.38,75.21,1.18,14.33,0.43,1.3,4.04,0.03,1.53,0.63,0.61,0.58,0.81,0.06,0.0,0.0,3.2,43.02,0.75,50.0,1.04,4.99,1.04,0.29,0.0,0.0,0.0,0.0,,0.14,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,7.15,per90,72.0,27.90237918496132,16.159590516239405,8.865934781730175,10.61801947096298,17.233086503424232,273.0,252.0,72.21246,58.117463,66.123101,58.8512,Central Midfield,25.0,1.78,Argentina,€90.00m,"Jun 30, 2032","Jan 17, 2001","Jan 31, 2023",,"[""CM""]"
James Tarkowski,Everton,37,3330,2,2.75,10,21,4,2,9.52,1,21,3,2.07,19,1559,1257,80.63,100,41.15,2,28.57,7,151,1,4,50.0,8,2093,1,332,3,35,88,2,51,29,32,6,242,52.0,1,7,87,64.93,147,69.67,13,111,32,8,0,1,0,0,,11,48,0,0,0,0,0,0,0,0,0,0,0,7.15,England Premier League,total,25/26,55bf2917c276,James Tarkowski,James Tarkowski,173504.0,0.05,0.07,0.27,0.57,0.11,0.05,9.52,0.03,0.57,0.08,0.06,0.51,42.14,33.97,80.63,2.7,41.15,0.05,28.57,0.19,4.08,0.03,0.11,50.0,0.22,56.57,0.03,8.97,0.08,0.95,2.38,0.05,1.38,0.78,0.86,0.16,6.54,1.41,0.03,0.19,2.35,64.93,3.97,69.67,0.35,3.0,0.86,0.22,0.0,0.03,0.0,0.0,,0.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,per90,20.0,6.824133190326393,5.569046746008098,2.0567114762961864,14.56928803397943,9.852635150534786,211.0,286.0,49.870275,59.994855,48.347935,46.1733,Centre-Back,33.0,1.85,England,€7.00m,"Jun 30, 2028","Nov 19, 1992","Jul 2, 2022",,"[""CB""]"
Anton Stach,Leeds United,29,2378,5,2.92,14,55,1,9,9.09,0,21,3,4.51,63,939,726,77.32,42,53.85,45,28.66,157,250,0,20,47.62,42,1525,26,414,25,24,119,0,65,36,20,24,52,9.0,0,1,107,49.77,48,62.34,24,137,36,3,0,1,0,0,,5,36,0,0,0,0,0,0,0,0,0,0,0,7.14,England Premier League,total,25/26,57e7dbe70925,Anton Stach,Anton Stach,344069.0,0.19,0.11,0.53,2.08,0.04,0.34,9.09,0.0,0.79,0.11,0.17,2.38,35.54,27.48,77.32,1.59,53.85,1.7,28.66,5.94,9.46,0.0,0.76,47.62,1.59,57.72,0.98,15.67,0.95,0.91,4.5,0.0,2.46,1.36,0.76,0.91,1.97,0.34,0.0,0.04,4.05,49.77,1.82,62.34,0.91,5.19,1.36,0.11,0.0,0.04,0.0,0.0,,0.19,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,per90,55.0,10.147935139015315,6.20686737075448,5.958144916221499,,,,,,,,,Defensive Midfield,27.0,1.94,Germany,€25.00m,"Jun 30, 2029","Nov 15, 1998","Jul 22, 2025",,"[""DM""]"
Ethan Ampadu,Leeds United,35,3123,1,2.5,6,26,3,1,3.85,0,11,1,2.25,20,1731,1482,85.62,83,52.53,10,38.46,26,283,1,12,70.59,17,2370,12,434,16,36,182,0,81,46,50,11,83,18.0,0,5,127,61.65,57,64.04,19,111,50,10,0,1,1,0,,6,49,0,0,0,0,0,0,0,0,0,0,0,7.13,England Premier League,total,25/26,c7d4282c478a,Ethan Ampadu,Ethan Ampadu,392771.0,0.03,0.07,0.17,0.75,0.09,0.03,3.85,0.0,0.32,0.03,0.06,0.58,49.88,42.71,85.62,2.39,52.53,0.29,38.46,0.75,8.16,0.03,0.35,70.59,0.49,68.3,0.35,12.51,0.46,1.04,5.24,0.0,2.33,1.33,1.44,0.32,2.39,0.52,0.0,0.14,3.66,61.65,1.64,64.04,0.55,3.2,1.44,0.29,0.0,0.03,0.03,0.0,,0.17,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,per90,26.0,11.866393697448077,10.690290067344904,1.1763546681031585,,,,,,,,,Defensive Midfield,25.0,1.82,Wales,€25.00m,"Jun 30, 2027","Sep 14, 2000","Jul 19, 2023",,"[""DM""]"
Boubacar Kamara,Aston Villa,18,1418,1,0.49,4,7,2,0,14.29,0,5,3,0.86,15,818,722,88.26,31,67.39,0,0.0,2,198,0,14,45.16,31,1048,15,145,5,30,65,0,37,17,18,3,20,8.0,0,3,80,54.05,36,64.29,19,88,17,5,0,0,0,0,,2,15,0,0,0,0,0,0,0,0,0,0,0,7.12,England Premier League,total,25/26,2a1523887012,Boubacar Kamara,Boubacar Kamara,394327.0,0.06,0.03,0.25,0.44,0.13,0.0,14.29,0.0,0.32,0.19,0.05,0.95,51.92,45.83,88.26,1.97,67.39,0.0,0.0,0.13,12.57,0.0,0.89,45.16,1.97,66.52,0.95,9.2,0.32,1.9,4.13,0.0,2.35,1.08,1.14,0.19,1.27,0.51,0.0,0.19,5.08,54.05,2.28,64.29,1.21,5.59,1.08,0.32,0.0,0.0,0.0,0.0,,0.13,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,per90,7.0,5.69795267097652,4.270241666585207,0.7290232917293906,13.049546844228033,10.937199100799749,293.0,217.0,56.203311,56.682839,56.203311,51.0701,Defensive Midfield,26.0,1.84,France,€40.00m,"Jun 30, 2030","Nov 23, 1999","Jul 1, 2022",,"[""DM""]"
